,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
3,《2012 Grammy Nominees》,环球唱片,2012-02-28,格莱美,主题,Don'T You Wanna Stay,"Jason Aldean,Kelly Clarkson",,http://musicdata.baidu.com/data2/lrc/13875329/13875329.lrc,3
4,《2012 Grammy Nominees》,环球唱片,2012-02-28,格莱美,主题,Super Bass,"Nicki Minaj,Ester Dean",,http://musicdata.baidu.com/data2/lrc/13884713/13884713.lrc,4
4,《2012 Grammy Nominees》,环球唱片,2012-02-28,格莱美,主题,The Cave,Mumford & Sons,,http://musicdata.baidu.com/data2/lrc/13884214/13884214.lrc,4
4,《2012 Grammy Nominees》,环球唱片,2012-02-28,格莱美,主题,Work Out,J. Cole,,http://musicdata.baidu.com/data2/lrc/13884852/13884852.lrc,4
4,《2012 Grammy Nominees》,环球唱片,2012-02-28,格莱美,主题,Drink In My Hand,Eric Church,,http://musicdata.baidu.com/data2/lrc/13887700/13887700.lrc,4
4,《2012 Grammy Nominees》,环球唱片,2012-02-28,格莱美,主题,Firework,Katy Perry,,http://musicdata.baidu.com/data2/lrc/13881486/13881486.lrc,4
4,《2012 Grammy Nominees》,环球唱片,2012-02-28,格莱美,主题,Body And Soul,"Amy Winehouse,Tony Bennett",,http://musicdata.baidu.com/data2/lrc/13875569/13875569.lrc,4
4,《2012 Grammy Nominees》,环球唱片,2012-02-28,格莱美,主题,If I Die Young,The Band Perry,,http://musicdata.baidu.com/data2/lrc/13884201/13884201.lrc,4
4,《2012 Grammy Nominees》,环球唱片,2012-02-28,格莱美,主题,What'S My Name?,Rihanna,,http://musicdata.baidu.com/data2/lrc/13887083/13887083.lrc,4
4,《2012 Grammy Nominees》,环球唱片,2012-02-28,格莱美,主题,Holocene,Bon Iver,,http://musicdata.baidu.com/data2/lrc/13875406/13875406.lrc,4
4,《2012 Grammy Nominees》,环球唱片,2012-02-28,格莱美,主题,Scary Monsters And Nice Sprites,Skrillex,,http://musicdata.baidu.com/data2/lrc/0f9572aa2050de03491c0ae72be66372/259290963/259290963.lrc,4
4,《2012 Grammy Nominees》,环球唱片,2012-02-28,格莱美,主题,Walk,Foo Fighters,,http://musicdata.baidu.com/data2/lrc/13890768/13890768.lrc,4
4,《Four The Record》,SONY MUSIC,2011-11-07,格莱美,主题,Mama'S Broken Heart,Miranda Lambert,,http://musicdata.baidu.com/data2/lrc/13916287/13916287.lrc,4
4,《Babel》,环球唱片,2014-03-22,格莱美,主题,I Will Wait,Mumford & Sons,,http://musicdata.baidu.com/data2/lrc/121199070/121199070.lrc,4
4,《Hot House》,环球唱片,2013-08-27,格莱美,主题,Mozart Goes Dancing,"Chick Corea,Gary Burton",,http://musicdata.baidu.com/data2/lrc/121199070/121199070.lrc,4
4,《2014 GRAMMY® Nominees》,华纳音乐,2014-01-21,格莱美,主题,Highway Don't Care (feat. Taylor Swift & Keith Urban),Tim McGraw,,http://musicdata.baidu.com/data2/lrc/114895765/114895765.lrc,4
4,《The 20/20 Experience》,SONY MUSIC,2013-03-20,格莱美,主题,Pusher Love Girl,Justin Timberlake,,http://musicdata.baidu.com/data2/lrc/109028162/109028162.lrc,4
4,《Kisses On The Bottom》,环球唱片,2013-12-19,格莱美,主题,Only Our Hearts,Paul McCartney,,http://musicdata.baidu.com/data2/lrc/109028162/109028162.lrc,4
4,《Kisses On The Bottom》,环球唱片,2013-12-19,格莱美,主题,The Inch Worm,Paul McCartney,,http://musicdata.baidu.com/data2/lrc/109028162/109028162.lrc,4
4,《Kisses On The Bottom》,环球唱片,2013-12-19,格莱美,主题,Get Yourself Another Fool,Paul McCartney,,http://musicdata.baidu.com/data2/lrc/109028162/109028162.lrc,4
4,《Kisses On The Bottom》,环球唱片,2013-12-19,格莱美,主题,Bye Bye Blackbird,Paul McCartney,,http://musicdata.baidu.com/data2/lrc/109028162/109028162.lrc,4
5,《Kisses On The Bottom》,环球唱片,2013-12-19,格莱美,主题,My Very Good Friend The Milkman,Paul McCartney,,http://musicdata.baidu.com/data2/lrc/109028162/109028162.lrc,5
